User-ID,ISBN,Book-Rating
63714,0805048715,9
63714,0806966262,10
63714,0810925974,10
63714,0810956438,10
63714,0810956446,10
63714,0810956640,10
63714,0811809129,8
63714,0811811557,10
63714,081181999x,10
63714,0812038401,8
63714,0816029490,9
63714,0836209990,5
63714,0836210042,10
63714,0850222877,9
63714,0850339405,8
63714,085111198x,10
63714,0851777031,10
63714,0852591691,10
63714,0852635230,10
63714,0852635966,10
63714,085263692x,10
63714,0852638957,10
63714,0852722184,10
63714,0852722877,9
63714,0852722907,10
63714,0852723288,9
63714,0852723512,10
63714,0852723547,9
63714,0853262870,10
63714,0853810158,9
63714,0856540188,9
63714,0859532186,8
63714,0860020428,8
63714,0860201120,10
63714,0860201260,10
63714,0860204588,10
63714,0860236161,10
63714,0860750892,10
63714,0861014480,9
63714,0861015304,9
63714,0861126653,9
63714,0861240053,10
63714,0861240952,9
63714,0861634853,7
63714,0861780957,10
63714,0862273730,9
63714,0862721776,9
63714,0862722136,9
63714,086272256x,9
63714,086272273x,10
63714,0862723418,9
63714,0862723523,9
63714,0862724805,9
63714,0862880033,10
63714,0862882303,9
63714,0863181864,10
63714,0863183697,10
63714,0863185657,8
63714,0863185754,10
63714,0863185975,10
63714,0863189210,9
63714,0863189911,9
63714,0867130466,9
63714,0871352966,10
63714,0871353369,7
63714,0871359049,10
63714,0871359057,10
63714,0871359243,10
63714,0871359251,10
63714,0894715534,10
63714,0900717475,9
63714,0900717572,9
63714,0901002097,10
63714,0901702269,10
63714,0901702382,9
63714,0901702528,10
63714,0902328159,8
63714,0903007010,10
63714,0903803011,10
63714,0903874199,8
63714,0906710324,9
63714,0906744172,9
63714,090728017x,8
63714,0907480888,10
63714,0907683010,10
63714,0907683576,10
63714,0907771653,10
63714,0907864813,10
63714,0907874703,10
63714,0930289552,10
63714,0945695020,9
63714,0948410027,9
63714,0948444096,10
63714,0948444126,10
63714,0948512520,8
63714,0948578831,10
63714,094866763x,10
63714,0948936010,10
63714,0948936045,10
63714,0948936096,10
63714,0948936266,10
63714,0948936835,10
63714,095080634x,10
63714,0952011204,10
63714,0952011212,10
63714,0952267101,9
63714,0952766205,9
63714,0952935805,10
63714,0953189007,10
63714,095322810x,10
63714,0953469921,9
63714,0953483207,9
63714,0953505448,9
63714,0953598306,9
63714,0954051300,9
63714,0962384119,9
63714,096305810x,8
63714,0965005261,8
63714,096635883x,10
63714,0973083727,10
63714,0973278617,10
63714,0973278641,10
63714,097327865x,10
63714,0973381744,9
63714,0974800805,9
63714,1401200362,10
63714,140120287x,9
63714,1555840833,9
63714,1556342616,10
63714,1556344473,10
63714,1558171908,10
63714,1560104929,9
63714,156098659x,10
63714,1560987006,10
63714,1563892944,8
63714,1563895307,5
63714,1563897474,10
63714,156931750x,10
63714,1569317518,10
63714,1569317526,10
63714,1569317631,10
63714,156931764x,10
63714,1569317658,10
63714,1569317666,10
63714,1569317674,10
63714,1569317682,10
63714,1569317860,10
63714,1569318131,10
63714,1569318573,10
63714,1569318581,10
63714,1569318670,10
63714,1569711011,10
63714,1569711518,10
63714,1569711992,10
63714,1569716900,10
63714,1569716919,10
63714,157032901x,10
63714,157036012x,10
63714,1570360510,8
63714,1570362793,8
63714,1570981454,9
63714,1571450793,9
63714,1578590698,10
63714,1581820380,10
63714,1582403228,10
63714,1591826748,8
63714,1740401379,10
63714,1840131349,9
63714,1840233001,10
63714,1840233729,10
63714,1840235101,10
63714,184023511x,10
63714,1840235276,10
63714,1840235683,10
63714,1840235780,10
63714,184023623x,10
63714,1840236477,10
63714,1840240075,10
63714,1840242833,10
63714,1840283513,9
63714,1840386517,9
63714,1840386916,10
63714,1840386983,10
63714,1840462493,10
63714,184056010x,8
63714,1840920882,9
63714,1841150606,10
63714,1841151173,9
63714,1841156957,10
63714,1841643874,8
63714,1842220039,10
63714,1842361201,8
63714,1844030296,8
63714,1850152136,9
63714,1850281238,10
63714,1850282277,9
63714,1850283362,10
63714,1850511810,9
63714,1850514062,9
63714,1850514151,9
63714,1850746478,9
63714,1850746680,10
63714,1850762880,9
63714,1850764506,10
63714,185076753x,9
63714,1850768544,9
63714,1851440666,10
63714,1851441530,10
63714,1852830409,9
63714,1852831944,10
63714,1852834242,10
63714,1852837748,9
63714,1852864877,9
63714,1852865024,10
63714,1852868856,10
63714,1852868880,9
63714,1852869070,5
63714,1852921587,10
63714,1853107557,9
63714,1853260312,10
63714,1853260827,9
63714,1853262870,10
63714,1853264768,10
63714,1853610283,9
63714,1853614475,9
63714,1853689548,9
63714,1853970263,10
63714,1854000012,10
63714,185400056x,10
63714,1854001841,10
63714,1854002422,10
63714,1854060627,10
63714,1854060635,10
63714,1854060643,10
63714,1854060651,10
63714,185406066x,10
63714,1854060678,10
63714,1854225030,10
63714,1854228293,10
63714,185435857x,9
63714,1854710443,10
63714,1854716026,9
63714,1854717685,9
63714,1854793055,10
63714,1854879642,9
63714,1855013150,9
63714,1855494892,10
63714,1855610116,8
63714,1855853604,10
63714,1855853914,9
63714,185597102x,9
63714,1856052206,9
63714,1856056074,8
63714,1856480011,10
63714,1856480690,9
63714,185671134x,9
63714,1856712176,8
63714,1856812588,7
63714,1856862216,10
63714,1856862550,9
63714,1856866947,9
63714,1856958000,10
63714,1856958140,10
63714,1856958280,10
63714,1856958310,10
63714,1856958450,10
63714,1856958620,10
63714,1856970132,10
63714,1856980251,9
63714,1857025024,9
63714,1857025733,9
63714,1857027140,10
63714,1857029062,9
63714,1857029593,10
63714,1857072677,9
63714,1857230892,10
63714,1857236351,9
63714,1857701593,10
63714,1857811534,8
63714,1857985958,9
63714,1857993349,10
63714,1857995953,10
63714,1857996054,10
63714,1857996178,10
63714,1858133335,8
63714,1858133386,9
63714,1858300630,9
63714,1858301556,8
63714,1858305055,9
63714,1858337194,9
63714,1858683688,10
63714,185958148x,10
63714,1860003095,10
63714,1860071287,7
63714,1860177263,9
63714,1860198023,10
63714,1860541275,10
63714,1861054394,10
63714,1861602324,10
63714,1861760159,7
63714,1862083800,9
63714,1862083827,8
63714,1862083843,9
63714,1862083851,9
63714,186208386x,9
63714,1862083878,9
63714,1862083886,9
63714,1862083894,9
63714,1862083908,9
63714,1862083924,9
63714,186208405x,9
63714,1862084742,9
63714,1862300542,9
63714,1862300550,9
63714,186508123x,9
63714,1871189004,9
63714,1871189020,10
63714,1871615607,10
63714,1871745764,10
63714,1871745829,10
63714,187174590x,10
63714,1871808901,9
63714,1871854555,10
63714,1875058060,10
63714,1876778768,10
63714,1878427822,10
63714,1898323887,9
63714,189908519x,9
63714,1899712747,8
63714,1900357089,10
63714,1900912120,8
63714,1901323323,9
63714,1901794008,9
63714,1901960021,5
63714,1902328167,9
63714,1902328175,9
63714,1902328183,10
63714,1902603206,9
63714,1903047439,10
63714,1903341051,9
63714,1903654726,10
63714,190432911x,10
63714,1932796096,10
63714,3788613114,8
63714,3822893366,10
63714,3829060114,9
63714,9076953422,10
63714,9626347422,10
63956,0028619498,7
63956,0060392452,8
63956,0060652969,8
63956,0060921005,8
63956,0060922885,7
63956,0060955937,10
63956,0060976810,7
63956,0060982020,9
63956,0061316776,7
63956,0140067477,8
63956,0140588930,10
63956,0156329301,8
63956,0295979445,8
63956,0307101355,9
63956,0312050798,7
63956,0312112254,9
63956,0312155352,7
63956,0312204876,9
63956,0312895100,7
63956,0316777722,9
63956,0345339681,10
63956,0345341465,4
63956,0345350499,8
63956,0345384563,9
63956,0375703004,9
63956,0380729679,5
63956,0385315031,8
63956,0385418493,9
63956,038549081x,9
63956,039309152x,9
63956,0393961435,8
63956,0393963489,9
63956,039397491x,10
63956,0393976378,8
63956,0394605039,10
63956,0425126870,9
63956,0440153778,3
63956,0440206561,9
63956,0441203981,10
63956,044651862x,8
63956,0449905381,8
63956,0451454243,6
63956,0451523415,9
63956,0451524004,9
63956,0451525795,10
63956,0451526929,10
63956,0451626370,9
63956,0452264464,9
63956,0486216497,10
63956,0486283526,9
63956,0486404293,9
63956,0517053616,7
63956,0517093650,9
63956,0517101548,9
63956,0517185016,9
63956,0517362422,8
63956,0517884267,9
63956,0553255762,9
63956,0553274112,9
63956,0553277472,9
63956,0553377914,8
63956,0553377930,9
63956,061810920x,8
63956,067086806x,8
63956,0671742493,10
63956,0671871390,9
63956,0679406891,8
63956,0679417214,9
63956,067942895x,9
63956,0679433740,7
63956,0679741151,9
63956,0679743685,9
63956,0684814501,10
63956,0684814528,9
63956,0684823799,9
63956,0684830019,8
63956,0700605274,8
63956,0743225406,10
63956,0760703108,8
63956,0783548680,6
63956,0785277358,8
63956,0802138004,9
63956,0806519967,8
63956,0836204387,10
63956,0836213122,10
63956,0836218051,10
63956,0836218221,10
63956,0836218981,10
63956,0849913357,9
63956,0863162827,8
63956,0873529758,10
63956,0875421369,7
63956,0875427863,8
63956,0876856830,10
63956,0887291031,9
63956,0894718797,8
63956,0898153026,7
63956,089879854x,9
63956,0915924234,9
63956,0943219124,9
63956,096159957x,8
63956,0963290606,8
63956,0965636194,8
63956,1558538445,8
63956,156458528x,8
63956,1566190371,8
63956,156619265x,9
63956,1566911494,6
63956,1567182674,10
63956,1570360626,8
65258,0028604032,8
65258,0030538173,5
65258,0060971479,7
65258,006098824x,7
65258,007036205x,7
65258,0120930501,7
65258,0125551606,6
65258,0130103187,6
65258,0130337196,6
65258,0130669970,7
65258,0131293532,6
65258,0131315412,6
65258,0133415112,6
65258,0136396178,8
65258,0137573863,6
65258,0139445463,6
65258,0140236287,7
65258,014025448x,9
65258,0140255125,8
65258,0142000205,7
65258,0205119131,10
65258,0250403862,7
65258,0262580500,8
65258,0312906765,9
65258,0316284955,9
65258,0316328383,8
65258,0318047152,8
65258,0345316509,5
65258,0345331966,7
65258,0345336615,8
65258,0345339681,10
65258,0345350804,8
65258,0345368932,8
65258,0345369335,9
65258,0345378482,9
65258,0345384210,8
65258,0373290810,7
65258,0373834357,7
65258,0380702886,8
65258,0380720876,8
65258,0380720884,5
65258,038079439x,8
65258,038079487x,7
65258,0380795280,8
65258,0399129499,9
65258,0425087395,8
65258,0440196337,9
65258,0441054951,8
65258,0442001657,7
65258,0444425993,6
65258,044651652x,7
65258,0449002004,8
65258,0449002616,7
65258,0449146383,8
65258,0449148041,7
65258,0449149374,8
65258,0449702944,7
65258,0451625943,7
65258,0471184764,7
65258,0471575054,7
65258,0486240630,9
65258,0486240649,8
65258,0486240657,8
65258,0486645584,8
65258,0515045713,10
65258,0517361116,8
65258,0525475729,8
65258,0529053241,6
65258,0534210600,6
65258,0553092049,5
65258,0553109480,7
65258,055329895x,8
65258,0590429892,10
65258,0671027360,6
65258,0671534734,7
65258,0671560743,7
65258,0671656414,9
65258,0671721720,8
65258,0671877070,9
65258,0673466248,7
65258,0673521850,6
65258,0674795156,7
65258,0679430946,8
65258,0679441239,7
65258,0684865742,5
65258,068487217x,9
65258,0686312368,8
65258,0689851324,10
65258,0697121348,6
65258,0743412028,7
65258,0760705127,7
65258,0761122745,7
65258,0786702826,7
65258,0786703415,9
65258,0787653926,6
65258,078765406x,6
65258,0801493447,8
65258,0801664713,6
65258,0805040927,7
65258,0812524217,9
65258,0812524225,8
65258,0812530055,8
65258,0812531744,8
65258,0812557077,8
65258,0816820406,9
65258,0818002158,7
65258,0824780973,6
65258,0849304660,8
65258,0849325188,7
65258,0865960631,7
65258,0881923028,9
65258,0882297325,8
65258,0886770017,8
65258,0886771927,7
65258,0891072667,8
65258,0898867304,10
65258,0940884070,7
65258,0940884097,7
65258,0940884410,7
65258,0940884569,7
65258,0971880107,6
65258,1555472478,4
65258,1555601294,8
65258,1557483159,8
65258,1566705193,7
65258,1568821042,7
65258,1568821263,8
65258,1575022745,7
65258,1871438160,7
65258,187143890x,9
66942,0024040908,7
66942,0043510744,9
66942,0044421931,9
66942,0060652934,10
66942,0060934700,7
66942,0060987561,7
66942,0064471195,10
66942,0065004108,9
66942,0066212855,7
66942,0099218518,9
66942,0099422042,7
66942,014010870x,5
66942,0140146598,10
66942,0140186409,10
66942,0140260307,8
66942,0140282033,9
66942,0140292969,7
66942,0142000671,8
66942,0142001740,7
66942,014302812x,8
66942,0151008116,8
66942,0198540345,9
66942,0226722597,9
66942,0231109776,9
66942,0231114559,9
66942,0295974168,10
66942,0312106122,8
66942,0312924585,7
66942,0316301868,4
66942,0316666343,8
66942,0316763837,9
66942,0316769533,5
66942,0316777218,8
66942,0340564067,7
66942,0345334531,4
66942,0345370775,9
66942,0345389964,5
66942,0374148600,8
66942,0375508414,9
66942,0375702709,6
66942,0375724958,6
66942,0380789019,10
66942,0380804557,9
66942,0380977788,9
66942,0385006896,10
66942,0385265700,6
66942,0385479565,10
66942,0385482388,7
66942,0393059227,8
66942,0393317552,7
66942,0394556968,5
66942,0394823370,10
66942,0439064872,9
66942,0439136350,9
66942,0439139597,9
66942,043935806x,7
66942,0440224675,6
66942,0446310786,10
66942,0451167317,8
66942,0451183940,10
66942,0451195167,5
66942,0451451384,4
66942,0553372637,8
66942,059035342x,9
66942,0618195599,1
66942,0671021001,8
66942,0671041789,7
66942,0671212095,6
66942,0676971490,5
66942,0679429220,8
66942,0679742298,7
66942,0679742395,10
66942,0679749527,8
66942,0684803356,5
66942,0684830493,10
66942,0684865742,4
66942,0743200063,8
66942,0743455967,10
66942,0751304387,7
66942,0754022471,7
66942,0773757309,8
66942,0786863897,10
66942,0786890436,8
66942,0802131379,8
66942,0802806414,10
66942,0804106304,10
66942,0804114986,2
66942,0805033211,7
66942,080503773x,8
66942,0824821998,9
66942,0836204255,10
66942,0842329218,7
66942,0883590395,6
66942,0963158945,6
66942,1555210104,8
66942,1558743669,8
66942,1558747699,8
66942,1559635878,9
66942,1560986379,7
66942,1568362536,10
66942,1573229326,1
66942,1740094875,3
66942,9679994716,9
66942,9837407875,7
66942,9838120014,9
67840,0020545304,7
67840,0060514949,10
67840,0060929596,10
67840,0061009881,7
67840,0061030597,9
67840,0061040797,9
67840,0061057940,9
67840,0061092614,10
67840,0061094110,8
67840,006109594x,8
67840,0061096105,8
67840,0061096857,8
67840,0061098035,8
67840,019285304x,10
67840,0306801574,10
67840,0312265778,8
67840,0312923856,9
67840,0312925131,8
67840,0312983271,10
67840,0316287555,10
67840,0345359828,9
67840,0345394364,6
67840,0373650302,9
67840,0373835116,9
67840,0375502947,10
67840,0375700757,10
67840,037572737x,9
67840,0380726653,8
67840,0380727757,8
67840,0380731851,9
67840,0380786702,8
67840,0380789019,7
67840,0380789892,9
67840,0380811790,9
67840,0380973650,5
67840,0380974142,8
67840,0380975017,10
67840,038548979x,10
67840,0385504209,10
67840,0385720653,8
67840,0399148450,10
67840,0399150897,5
67840,0399151451,10
67840,0425132935,10
67840,0425141551,10
67840,0425152901,10
67840,0425160807,9
67840,0425162486,10
67840,042516828x,10
67840,0425174018,10
67840,0425177068,10
67840,0425182886,9
67840,042518904x,10
67840,0425194493,10
67840,0440128994,10
67840,0440215900,10
67840,0440215935,9
67840,0440224098,9
67840,0440236061,8
67840,0440237262,6
67840,0441114539,10
67840,0441115772,10
67840,0441116663,10
67840,0446528382,8
67840,0446603570,7
67840,0446603961,8
67840,0446605980,10
67840,0446608645,6
67840,0446608890,10
67840,0446609609,8
67840,0446613266,10
67840,0446677450,7
67840,0449005615,10
67840,0451185196,8
67840,0451197038,8
67840,0451206525,10
67840,0451207246,10
67840,0451207521,9
67840,0451208080,7
67840,0451208765,10
67840,0451208862,10
67840,0505524384,9
67840,0515124206,9
67840,0515134864,8
67840,0553278827,9
67840,0553293761,9
67840,0553571737,9
67840,0553584510,9
67840,0609804138,10
67840,060980619x,10
67840,060980877x,10
67840,0618129022,10
67840,0670813648,10
67840,067088300x,9
67840,067100378x,8
67840,0671028375,10
67840,0671034022,7
67840,0671318411,9
67840,0671431854,10
67840,0671525832,10
67840,0671545221,10
67840,0671676296,10
67840,0671687425,10
67840,0671705091,10
67840,0671739441,8
67840,0671741039,10
67840,0679744460,10
67840,0684803852,7
67840,0688154484,8
67840,0743227867,10
67840,0743439724,10
67840,0743454146,9
67840,0743457269,10
67840,0752809482,10
67840,0786863498,8
67840,080411160x,10
67840,0812548418,10
67840,0836218051,10
67840,0877208166,10
67840,089272398x,10
67840,0895264129,10
67840,1400034779,10
67840,1400049490,10
67840,1551666693,10
67840,1551667010,10
67840,1551669358,9
67840,155166951x,10
67840,1570613818,10
67840,1840222050,10
68555,000712032x,9
68555,0007154615,3
68555,0028626354,8
68555,0028628594,8
68555,0060193123,6
68555,006029146x,8
68555,0060604522,9
68555,0060928336,10
68555,0060930993,7
68555,0061042005,5
68555,0061042943,7
68555,0062509594,9
68555,0062511661,3
68555,0070212570,8
68555,014025448x,8
68555,014028009x,4
68555,0142004235,9
68555,0156011042,2
68555,0310425115,8
68555,0312147015,6
68555,0312195516,10
68555,0312914512,6
68555,0312977131,10
68555,034532532x,7
68555,0345386132,7
68555,0345388593,5
68555,034540761x,7
68555,0345418018,7
68555,0345435028,8
68555,0345463153,8
68555,0373832370,5
68555,0376037822,8
68555,0380470845,6
68555,038067033x,4
68555,0380721783,8
68555,0380726033,8
68555,0380726041,10
68555,0380756293,6
68555,0380762595,6
68555,0385302304,10
68555,0385302312,10
68555,0385302320,10
68555,0385311400,10
68555,038531700x,9
68555,0385482388,8
68555,0385485514,9
68555,0385504209,10
68555,0385511612,9
68555,0425082687,5
68555,0425116840,6
68555,0425157539,7
68555,0425161722,5
68555,0425168220,7
68555,0425170349,8
68555,0425171884,5
68555,0425174808,5
68555,0425176487,9
68555,0425177181,4
68555,0425197220,8
68555,0440111811,5
68555,0440126894,6
68555,0440166497,6
68555,0440168724,7
68555,0440173701,5
68555,0440176484,5
68555,0440185327,5
68555,0440186560,5
68555,0440200563,5
68555,0440201926,7
68555,0440212561,10
68555,0440214041,8
68555,044021422x,5
68555,0440215625,5
68555,0440216540,7
68555,0440217512,5
68555,0440217547,5
68555,0440217563,10
68555,0440220602,7
68555,0440221471,7
68555,044022425x,10
68555,0440224764,7
68555,0440224780,5
68555,0440225701,7
68555,0440236673,7
68555,0440237025,7
68555,044023722x,4
68555,0446359866,5
68555,0446360589,7
68555,0446364800,5
68555,0446365505,6
68555,0446516538,5
68555,0446529788,3
68555,0446530662,10
68555,0446602191,5
68555,0446602558,5
68555,0446603589,7
68555,0446605239,8
68555,0446606324,5
68555,0446609951,6
68555,0449148378,5
68555,0449148513,5
68555,0449219380,5
68555,0451176812,5
68555,0451177037,7
68555,0451178785,6
68555,0451180216,7
68555,0451184327,5
68555,0451184742,6
68555,0451186281,5
68555,0451407636,7
68555,0451523415,9
68555,0451526406,10
68555,0452284554,9
68555,0515090654,6
68555,051509160x,6
68555,0515103969,6
68555,051511054x,6
68555,051511331x,6
68555,0515114030,5
68555,0515115630,6
68555,0515118230,5
68555,0515132187,7
68555,0515133302,5
68555,0517692007,10
68555,0517884267,10
68555,0553107364,9
68555,0553260111,8
68555,0553262564,6
68555,0553278002,6
68555,0553281798,8
68555,0553290142,5
68555,0553297619,10
68555,0553580191,5
68555,0571206484,10
68555,0590426877,7
68555,0670894605,9
68555,0671036394,5
68555,0671041789,9
68555,067153288x,7
68555,0671729926,6
68555,0671737600,5
68555,067173976x,6
68555,0671743783,6
68555,0671776800,5
68555,0671795538,6
68555,0684801132,10
68555,0684841347,10
68555,0684841371,10
68555,0684848066,8
68555,0684867486,10
68555,0684869837,8
68555,0743200616,9
68555,0743465113,3
68555,0759677840,8
68555,0760707251,10
68555,0760709424,10
68555,0762711582,5
68555,0762724404,5
68555,0764221426,8
68555,0766607143,10
68555,0766607194,10
68555,0766607208,10
68555,0766607216,10
68555,0766607224,10
68555,0767902521,9
68555,0786808012,10
68555,0786808551,10
68555,0786867655,6
68555,0789480662,8
68555,0804107491,7
68555,0804116725,4
68555,0821769278,6
68555,0842382895,9
68555,0843924659,5
68555,0848719506,6
68555,0871233428,8
68555,0871233452,8
68555,0871234017,8
68555,0871234130,8
68555,0871236117,9
68555,0871236168,8
68555,0871236575,8
68555,0871237954,8
68555,0871238829,8
68555,0871239469,8
68555,0871239795,8
68555,0880299185,5
68555,0895771691,10
68555,0895771977,10
68555,0897214226,9
68555,0897214285,5
68555,0897214439,8
68555,0897214625,8
68555,0962321338,10
68555,0965779300,8
68555,0966234162,5
68555,0969912617,7
68555,1551660083,5
68555,1551667215,6
68555,1551667894,8
68555,1555611893,4
68555,1556508204,10
68555,1556610025,8
68555,1556610351,8
68555,1556610599,8
68555,1556611188,8
68555,1556611536,8
68555,1556611854,8
68555,1556612257,8
68555,155661246x,8
68555,1556612966,8
68555,155661327x,8
68555,155661456x,8
68555,1556616120,8
68555,155661683x,8
68555,1556619340,8
68555,1558743391,8
68555,1558745017,8
68555,1558746099,10
68555,1561483176,7
68555,1561483303,9
68555,1566190959,8
68555,1583224912,9
68555,1586638831,8
68555,1593102240,8
68555,1853260002,9
68555,1883523184,7
68555,1893749371,7
69078,0001952803,7
69078,0024182001,8
69078,002864896x,8
69078,0028653343,8
69078,0030009995,8
69078,003004068x,8
69078,0030773253,8
69078,0060175400,7
69078,0060175966,8
69078,0060188731,7
69078,0060192488,8
69078,006019491x,9
69078,006019541x,8
69078,0060199652,8
69078,0060219432,9
69078,0060241012,9
69078,0060248025,8
69078,0060254920,8
69078,0060256656,8
69078,0060256672,9
69078,0060256737,8
69078,0060268557,8
69078,0060268654,9
69078,0060268905,8
69078,0060275103,8
69078,0060393696,8
69078,006050871x,7
69078,0060553162,7
69078,0060812508,9
69078,006083093x,8
69078,006090349x,7
69078,0060915544,8
69078,0060920076,8
69078,0060921145,8
69078,0060927208,8
69078,0060927240,8
69078,0060928832,10
69078,0060929790,9
69078,0060929871,9
69078,0060938455,8
69078,0060953101,7
69078,0060973277,8
69078,0060987219,7
69078,0064405370,9
69078,0066210828,7
69078,0066212855,9
69078,0099201410,8
69078,0131547585,7
69078,014003885x,9
69078,0140042598,9
69078,0140059245,8
69078,0140070427,8
69078,0140075577,7
69078,0140075674,9
69078,0140077022,8
69078,0140086005,9
69078,0140088946,8
69078,0140119906,9
69078,0140122060,8
69078,0140128638,8
69078,0140143491,7
69078,0140152741,9
69078,0140185429,8
69078,0140190090,7
69078,0140233903,8
69078,0140255125,8
69078,0140255788,9
69078,0140255826,8
69078,0140265856,8
69078,0140268863,9
69078,0140275363,10
69078,0140283595,9
69078,0140390057,8
69078,0140431543,9
69078,0140431683,10
69078,0140437967,8
69078,014044131x,8
69078,0140481389,8
69078,0142002534,9
69078,0151002517,9
69078,0151004145,8
69078,015100692x,7
69078,0151792569,10
69078,0152802177,9
69078,0156004402,8
69078,0156005204,9
69078,0156182890,8
69078,0156260263,8
69078,0156260271,8
69078,0156287870,8
69078,0156443562,8
69078,0156528207,9
69078,0156838389,9
69078,0192833960,8
69078,0192838873,9
69078,0192839578,8
69078,020162690x,8
69078,0226038645,9
69078,0226075850,8
69078,0226469409,9
69078,0233985506,8
69078,0253200016,9
69078,0275941140,8
69078,0300001762,8
69078,0312017103,7
69078,0312019912,7
69078,031205436x,7
69078,031210426x,7
69078,0312127685,7
69078,0312145314,8
69078,0312180764,8
69078,0312182228,8
69078,0312243022,9
69078,0312263899,7
69078,031226772x,7
69078,0312278586,5
69078,0312282990,8
69078,0312283709,8
69078,0312421265,8
69078,0312962630,7
69078,0316063797,8
69078,0316233706,7
69078,0316488895,9
69078,0316666343,7
69078,0316779059,8
69078,0316812404,8
69078,0345300610,8
69078,0345342968,9
69078,0345350685,8
69078,0345350723,7
69078,0345367898,7
69078,034540727x,9
69078,0345409574,9
69078,0345421329,8
69078,0345435001,8
69078,0374129983,9
69078,0374148570,8
69078,0374175403,8
69078,0374175837,8
69078,0374184178,6
69078,0374199698,9
69078,0374270325,7
69078,0374332657,8
69078,0374500606,8
69078,0374528551,8
69078,0375405445,9
69078,037540600x,8
69078,0375406530,9
69078,0375420673,8
69078,0375500510,8
69078,0375504907,8
69078,0375507876,7
69078,0375700757,9
69078,0375701427,8
69078,0375705163,8
69078,0375705856,8
69078,0375706852,8
69078,0375724834,6
69078,0375726624,9
69078,0379000733,7
69078,038039586x,8
69078,0380711044,8
69078,0385003439,8
69078,038503007x,9
69078,0385093764,8
69078,038509423x,9
69078,0385234139,7
69078,0385248911,8
69078,0385315724,6
69078,0385319347,7
69078,0385319630,8
69078,0385323905,8
69078,038533334x,7
69078,0385337116,6
69078,0385425074,8
69078,0385471483,8
69078,0385475721,8
69078,0385490445,9
69078,0385501145,8
69078,0385503954,9
69078,038550926x,6
69078,0385509456,9
69078,0385509510,8
69078,0385721420,8
69078,0393008444,8
69078,0393020312,8
69078,039309040x,9
69078,0393092526,10
69078,0393096238,9
69078,0393311147,9
69078,0393312909,8
69078,0393315355,6
69078,0393317552,8
69078,0393960145,8
69078,0394571185,7
69078,0394574745,9
69078,0394576713,8
69078,0394581652,9
69078,0394582357,8
69078,0394586239,8
69078,039458872x,7
69078,0394700031,8
69078,0394704843,8
69078,0394723295,5
69078,0394729447,7
69078,0394740181,8
69078,0394746163,9
69078,0394753054,7
69078,0394805755,9
69078,0394805763,8
69078,0394805771,8
69078,0394805801,8
69078,0394810112,9
69078,0394824725,8
69078,039535336x,7
69078,0395383986,8
69078,039543095x,9
69078,0395599725,8
69078,039562049x,6
69078,0395657857,7
69078,039573441x,8
69078,0395859972,9
69078,039592720x,9
69078,0395933463,8
69078,0399140123,8
69078,0399143661,7
69078,0399146431,8
69078,0399504885,8
69078,0399517804,8
69078,0425179672,7
69078,0436205807,7
69078,0440225590,8
69078,0446602280,7
69078,0449005615,8
69078,0449234525,6
69078,0449901998,7
69078,0449905535,7
69078,0449907481,8
69078,0449910237,7
69078,0451099583,9
69078,0451160169,8
69078,0451515048,8
69078,0451519159,8
69078,0451522664,9
69078,0451524934,8
69078,0451525442,9
69078,0451527364,9
69078,0452268060,6
69078,0465016405,8
69078,0517122707,9
69078,0517549565,6
69078,0517569868,8
69078,051764102x,9
69078,0520058763,8
69078,052512800x,7
69078,0525188398,8
69078,0525449590,9
69078,0525934251,8
69078,055307038x,7
69078,0553209779,7
69078,0553210939,10
69078,0553211803,10
69078,0553211943,9
69078,0553213113,10
69078,0553229699,8
69078,0553265415,8
69078,0553277472,6
69078,055327824x,9
69078,0553278827,7
69078,0553348663,8
69078,0571081789,7
69078,0575400188,8
69078,0590360809,8
69078,0609608703,8
69078,0618065822,8
69078,0618173870,7
69078,0618334661,8
69078,0670030201,10
69078,0670031305,8
69078,067003245x,9
69078,0670241334,8
69078,0670445800,8
69078,0670824399,8
69078,0670844799,9
69078,0670850535,9
69078,0670887315,8
69078,0670891576,8
69078,0670892742,7
69078,0671003755,7
69078,0671013882,7
69078,0671042564,7
69078,0671212796,8
69078,0671458183,9
69078,0671472569,7
69078,0671528165,7
69078,0671604295,7
69078,0671622404,7
69078,0671643703,8
69078,0671646737,8
69078,0671649728,7
69078,0671680978,9
69078,067172570x,8
69078,0671755064,6
69078,0671761390,8
69078,0671887297,6
69078,0671899333,7
69078,0679035389,8
69078,0679404120,7
69078,0679405283,6
69078,0679411089,8
69078,0679412247,8
69078,0679412956,7
69078,0679417524,8
69078,0679417796,8
69078,0679420169,8
69078,0679422587,7
69078,0679424164,5
69078,0679428550,8
69078,0679429220,8
69078,0679432477,8
69078,0679435328,7
69078,0679439374,8
69078,0679440089,6
69078,0679442324,8
69078,0679444904,8
69078,0679450548,7
69078,0679722203,8
69078,0679722319,9
69078,0679722645,8
69078,0679723161,9
69078,0679727272,9
69078,0679728228,8
69078,0679728759,10
69078,0679730613,8
69078,0679732187,10
69078,0679733485,9
69078,0679735259,9
69078,0679735771,8
69078,067973709x,6
69078,0679745653,9
69078,0679755268,5
69078,0679764011,10
69078,0679781587,8
69078,0679783377,9
69078,0679783512,8
69078,0679880909,8
69078,068416325x,9
69078,0684187205,8
